file_name,file_path,line_number,pattern,line_text,context_before,context_after
audit_ga_sufficiency_convergence_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_ga_sufficiency_convergence_v96z.m,271,G ,"Claims.wording = [ ...","false; ... | true; ... | false]; | ","""Permitido: frente formal obtenido con la configuración computacional adoptada.""; ... | ""Permitido: solución de compromiso admisible del frente obtenido.""; ... | ""Permitido: comparación interna con referencia gas LP.""; ... | ""No permitido: requiere análisis de convergencia/robustez.""; ..."
audit_ga_sufficiency_convergence_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_ga_sufficiency_convergence_v96z.m,276,G=,"""No permitido: exitflag=0 por máximo de generaciones.""; ...","""Permitido: frente formal obtenido con la configuración computacional adoptada.""; ... | ""Permitido: solución de compromiso admisible del frente obtenido.""; ... | ""Permitido: comparación interna con referencia gas LP.""; ... | ""No permitido: requiere análisis de convergencia/robustez.""; ...","""No permitido: falta sensibilidad de parámetros AG.""; ... | ""Permitido con alcance condicionado y caveats.""; ... | ""No permitido sin réplicas o sensibilidad adicional.""]; | "
audit_ga_sufficiency_convergence_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_ga_sufficiency_convergence_v96z.m,350,G ,"checks{end+1,1} = check_row(""Z08"",""Article strong not sufficient"",~article_strong_sufficient,article_verdict);","checks{end+1,1} = check_row(""Z04"",""Edit v96x PASS"",strcmp(string(E.diagnosis),""EDIT_THESIS_RESULTS_SECTION_WORKSPACE_PASS""),string(E.diagnosis)); | checks{end+1,1} = check_row(""Z05"",""Interpretation MAT found"",hasInterpretation,string(interpretationMat)); | checks{end+1,1} = check_row(""Z06"",""Postrun MAT found"",hasPostrun,string(postrunMat)); | checks{end+1,1} = check_row(""Z07"",""Thesis sufficient conditional"",thesis_sufficient,thesis_verdict);","checks{end+1,1} = check_row(""Z09"",""Global optimality blocked"",~global_optimality_claim_allowed,forbidden_claim); | checks{end+1,1} = check_row(""Z10"",""Compromise claim allowed"",compromise_claim_allowed,allowed_claim); | checks{end+1,1} = check_row(""Z11"",""Convergence claim blocked"",~convergence_claim_allowed,""exitflag=0; maximum generations reached.""); | checks{end+1,1} = check_row(""Z12"",""Audit report created"",isfile(auditMd),string(auditMd));"
audit_ga_sufficiency_convergence_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_ga_sufficiency_convergence_v96z.m,353,G=,"checks{end+1,1} = check_row(""Z11"",""Convergence claim blocked"",~convergence_claim_allowed,""exitflag=0; maximum generations reached."");","checks{end+1,1} = check_row(""Z07"",""Thesis sufficient conditional"",thesis_sufficient,thesis_verdict); | checks{end+1,1} = check_row(""Z08"",""Article strong not sufficient"",~article_strong_sufficient,article_verdict); | checks{end+1,1} = check_row(""Z09"",""Global optimality blocked"",~global_optimality_claim_allowed,forbidden_claim); | checks{end+1,1} = check_row(""Z10"",""Compromise claim allowed"",compromise_claim_allowed,allowed_claim);","checks{end+1,1} = check_row(""Z12"",""Audit report created"",isfile(auditMd),string(auditMd)); | checks{end+1,1} = check_row(""Z13"",""Audit table created"",isfile(auditCsv),string(auditCsv)); | checks{end+1,1} = check_row(""Z14"",""Claims table created"",isfile(claimsCsv),string(claimsCsv)); | checks{end+1,1} = check_row(""Z15"",""Thesis sufficiency text created"",isfile(thesisTextMd),string(thesisTextMd));"
audit_ga_sufficiency_convergence_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_ga_sufficiency_convergence_v96z.m,374,G ,"next_step = ""Review failed checks before deciding thesis/article scope."";","next_step = ""9.6z-minrep — OPTIONAL-MINIMAL-SEED-REPLICATION-DESIGN-001""; | else | diagnosis = ""GA_SUFFICIENCY_AND_CONVERGENCE_AUDIT_REQUIRES_REVIEW""; | decision = ""REVIEW_FAILED_GA_SUFFICIENCY_CHECKS"";","end |  | checksCsv = fullfile(tablesDir,'ga_sufficiency_checks_v96z.csv'); | writetable(Tchecks,checksCsv);"
audit_ga_sufficiency_convergence_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_ga_sufficiency_convergence_v96z.m,469,G ,"lines(end+1) = ""# Texto sugerido — suficiencia del AG para resultados de tesis"";","MRred,CostRed,CO2Red,MR_acceptance) |  | lines = strings(0,1); | ","lines(end+1) = """"; | lines(end+1) = ""La optimización triobjetivo se resolvió mediante una configuración formal del algoritmo genético multiobjetivo aplicada al modo híbrido. La corrida utilizó una población de "" + string(GA.populationSize) + "" individuos y "" + string(GA.maxGenerations) + "" generaciones, con un total de "" + string(GA.funccount) + "" evaluaciones de la función objetivo. La terminación ocurrió al alcanzarse el número máximo de generaciones establecido, por lo que los resultados deben interpretarse como el frente obtenido bajo la configuración computacional adoptada, y no como una demostración de convergencia global absoluta.""; | lines(end+1) = """"; | lines(end+1) = ""Dentro del frente obtenido, la solución "" + string(recID) + "" fue seleccionada como compromiso operativo. Esta solución cumple el criterio de secado, con `MR = "" + string(sprintf('%.6g',H2_MR)) + ""`, inferior al umbral `MR < "" + string(sprintf('%.3g',MR_acceptance)) + ""`, y presenta simultáneamente menor costo específico y menores emisiones específicas de CO2 que la referencia con gas LP."";"
audit_ga_sufficiency_convergence_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_ga_sufficiency_convergence_v96z.m,524,G ,"lines(end+1) = ""| Exitflag | "" + string(GA.exitflag) + "" |"";","lines(end+1) = ""| Evaluaciones | "" + string(GA.funccount) + "" |""; | lines(end+1) = ""| Soluciones del frente | "" + string(GA.nSolutions) + "" |""; | lines(end+1) = ""| Filas finitas | "" + string(GA.nFiniteRows) + "" |""; | lines(end+1) = ""| Filas penalizadas | "" + string(GA.nPenaltyRows) + "" |"";","lines(end+1) = ""| Terminación | `"" + string(GA.termination) + ""` |""; | lines(end+1) = ""| Tiempo de ejecución [h] | "" + string(GA.runtime_h) + "" |""; | lines(end+1) = """"; | lines(end+1) = ""## Afirmación permitida"";"
audit_gaopts_v96z_before_formal_run.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run.m,159,G ,"add_ga_row(""rng_type"",""twister"",""RNG type used in seed control."");","add_ga_row(""maxGen_smoke"",num_to_text(genSmoke),""Smoke-only reduced generations.""); | add_ga_row(""confirm_execute_policy"",""Required true for GA execution"",""Guarded execution policy.""); | add_ga_row(""rng_original_v96m"",""Internal fixed rng(614960,''twister'')"",""Detected in original v96m; reason for rngfix.""); | add_ga_row(""rng_seedaware"",""External rngSeed if provided; legacy seed only if omitted"",""Seed-aware clone behavior."");","add_ga_row(""seeds_smoke"",""61001, 61002"",""Used for seed-aware smoke.""); | add_ga_row(""seeds_formal_planned"",""61001, 61002, 61003"",""Planned formal independent-seed replicates.""); | add_ga_row(""emission_factors_status"",""PROVISIONAL_FOR_CODE_VALIDATION"",""CO2 factors not final for manuscript claims.""); | "
audit_gaopts_v96z_before_formal_run.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run.m,368,G ,"fprintf(fid,'| `%s` | %.12g | %.12g | %s |\n', ...","fprintf(fid,'\n## Decision-variable bounds\n\n'); | fprintf(fid,'| variable | lb | ub | comment |\n'); | fprintf(fid,'|---|---:|---:|---|\n'); | for i = 1:height(Tbounds)","Tbounds.variable(i), Tbounds.lb(i), Tbounds.ub(i), Tbounds.units_or_comment(i)); | end |  | fprintf(fid,'\n## Seed control\n\n');"
audit_gaopts_v96z_before_formal_run.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run.m,373,G ,"fprintf(fid,'| context | seed | rng control | valid independent replication |\n');","Tbounds.variable(i), Tbounds.lb(i), Tbounds.ub(i), Tbounds.units_or_comment(i)); | end |  | fprintf(fid,'\n## Seed control\n\n');","fprintf(fid,'|---|---:|---|---:|\n'); | for i = 1:height(Tseed) | fprintf(fid,'| `%s` | %.0f | `%s` | %d |\n', ... | Tseed.context(i), Tseed.seed(i), Tseed.rng_control(i), Tseed.valid_for_independent_replication(i));"
audit_gaopts_v96z_before_formal_run_BACKUP_BEFORE_SOURCE_EXTRACT_20260630_154613.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_BACKUP_BEFORE_SOURCE_EXTRACT_20260630_154613.m,159,G ,"add_ga_row(""rng_type"",""twister"",""RNG type used in seed control."");","add_ga_row(""maxGen_smoke"",num_to_text(genSmoke),""Smoke-only reduced generations.""); | add_ga_row(""confirm_execute_policy"",""Required true for GA execution"",""Guarded execution policy.""); | add_ga_row(""rng_original_v96m"",""Internal fixed rng(614960,''twister'')"",""Detected in original v96m; reason for rngfix.""); | add_ga_row(""rng_seedaware"",""External rngSeed if provided; legacy seed only if omitted"",""Seed-aware clone behavior."");","add_ga_row(""seeds_smoke"",""61001, 61002"",""Used for seed-aware smoke.""); | add_ga_row(""seeds_formal_planned"",""61001, 61002, 61003"",""Planned formal independent-seed replicates.""); | add_ga_row(""emission_factors_status"",""PROVISIONAL_FOR_CODE_VALIDATION"",""CO2 factors not final for manuscript claims.""); | "
audit_gaopts_v96z_before_formal_run_BACKUP_BEFORE_SOURCE_EXTRACT_20260630_154613.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_BACKUP_BEFORE_SOURCE_EXTRACT_20260630_154613.m,368,G ,"fprintf(fid,'| `%s` | %.12g | %.12g | %s |\n', ...","fprintf(fid,'\n## Decision-variable bounds\n\n'); | fprintf(fid,'| variable | lb | ub | comment |\n'); | fprintf(fid,'|---|---:|---:|---|\n'); | for i = 1:height(Tbounds)","Tbounds.variable(i), Tbounds.lb(i), Tbounds.ub(i), Tbounds.units_or_comment(i)); | end |  | fprintf(fid,'\n## Seed control\n\n');"
audit_gaopts_v96z_before_formal_run_BACKUP_BEFORE_SOURCE_EXTRACT_20260630_154613.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_BACKUP_BEFORE_SOURCE_EXTRACT_20260630_154613.m,373,G ,"fprintf(fid,'| context | seed | rng control | valid independent replication |\n');","Tbounds.variable(i), Tbounds.lb(i), Tbounds.ub(i), Tbounds.units_or_comment(i)); | end |  | fprintf(fid,'\n## Seed control\n\n');","fprintf(fid,'|---|---:|---|---:|\n'); | for i = 1:height(Tseed) | fprintf(fid,'| `%s` | %.0f | `%s` | %d |\n', ... | Tseed.context(i), Tseed.seed(i), Tseed.rng_control(i), Tseed.valid_for_independent_replication(i));"
audit_gaopts_v96z_before_formal_run_f2.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_f2.m,112,G ,"addrow('rng_type','twister','RNG type used in seed control.');","addrow('popSize_smoke',num_to_text(popSmoke),'Smoke-only reduced population.'); | addrow('maxGen_smoke',num_to_text(genSmoke),'Smoke-only reduced generations.'); | addrow('rng_original_v96m','Internal fixed rng(614960,''twister'')','Detected in original v96m.'); | addrow('rng_seedaware','External rngSeed if provided; legacy seed only if omitted','Seed-aware clone behavior.');","addrow('seeds_smoke','61001, 61002','Used for seed-aware smoke.'); | addrow('seeds_formal_planned','61001, 61002, 61003','Planned formal independent-seed replicates.'); | addrow('confirm_execute_policy','Required true for GA execution','Guarded execution policy.'); | addrow('emission_factors_status','PROVISIONAL_FOR_CODE_VALIDATION','CO2 factors not final for manuscript claims.');"
audit_gaopts_v96z_before_formal_run_f2.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_f2.m,264,G ,"fprintf(fid,'| `%s` | %.12g | %.12g | %s |\n', ...","fprintf(fid,'\n## Decision-variable bounds\n\n'); | fprintf(fid,'| variable | lb | ub | comment |\n'); | fprintf(fid,'|---|---:|---:|---|\n'); | for i = 1:height(Tbounds)","Tbounds.variable(i), Tbounds.lb(i), Tbounds.ub(i), Tbounds.units_or_comment(i)); | end |  | fprintf(fid,'\n## Seed control\n\n');"
audit_gaopts_v96z_before_formal_run_f2.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_f2.m,269,G ,"fprintf(fid,'| context | seed | rng control | valid independent replication |\n');","Tbounds.variable(i), Tbounds.lb(i), Tbounds.ub(i), Tbounds.units_or_comment(i)); | end |  | fprintf(fid,'\n## Seed control\n\n');","fprintf(fid,'|---|---:|---|---:|\n'); | for i = 1:height(Tseed) | fprintf(fid,'| `%s` | %.0f | `%s` | %d |\n', ... | Tseed.context(i), Tseed.seed(i), Tseed.rng_control(i), Tseed.valid_for_independent_replication(i));"
audit_gaopts_v96z_before_formal_run_f4.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_f4.m,118,G ,"addrow('rng_type','twister','RNG type used in seed control.');","addrow('maxGen_smoke',num_to_text(genSmoke),'Smoke-only reduced generations.'); |  | addrow('rng_original_v96m','Internal fixed rng(614960,''twister'')','Reason for rngfix.'); | addrow('rng_seedaware','External rngSeed if provided; legacy seed only if omitted','Seed-aware clone behavior.');","addrow('seeds_smoke','61001, 61002','Used for seed-aware smoke.'); | addrow('seeds_formal_planned','61001, 61002, 61003','Planned formal independent-seed replicates.'); |  | addrow('confirm_execute_policy','Required true for GA execution','Guarded execution policy.');"
audit_gaopts_v96z_before_formal_run_f4.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_f4.m,277,G ,"fprintf(fid,'| `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ...","fprintf(fid,'\n## Decision-variable bounds\n\n'); | fprintf(fid,'| variable | x_selected | lb_global | ub_global | delta_formal | lb_formal | ub_formal |\n'); | fprintf(fid,'|---|---:|---:|---:|---:|---:|---:|\n'); | for i = 1:height(Tbounds)","Tbounds.variable(i), Tbounds.x_selected(i), Tbounds.lb_global(i), Tbounds.ub_global(i), ... | Tbounds.delta_formal(i), Tbounds.lb_formal(i), Tbounds.ub_formal(i)); | end | "
audit_gaopts_v96z_before_formal_run_f4.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_gaopts_v96z_before_formal_run_f4.m,283,G ,"fprintf(fid,'| context | seed | rng control | valid independent replication |\n');","Tbounds.delta_formal(i), Tbounds.lb_formal(i), Tbounds.ub_formal(i)); | end |  | fprintf(fid,'\n## Seed control\n\n');","fprintf(fid,'|---|---:|---|---:|\n'); | for i = 1:height(Tseed) | fprintf(fid,'| `%s` | %.0f | `%s` | %d |\n', ... | Tseed.context(i), Tseed.seed(i), Tseed.rng_control(i), Tseed.valid_for_independent_replication(i));"
audit_internal_rng_v96m_v96z_rngfix.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_internal_rng_v96m_v96z_rngfix.m,7,G ,"%   reinicialización interna de rng que anula las semillas externas.","% 9.6z-rngfix — AUDIT-AND-FIX-INTERNAL-RNG-RESET-IN-v96m-001 | % | % Objetivo: | %   Auditar si run_guarded_triobjective_formal_ga_v96m.m contiene","% | % Este script: | %   - NO ejecuta GA. | %   - NO llama gamultiobj."
audit_internal_rng_v96m_v96z_rngfix.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_internal_rng_v96m_v96z_rngfix.m,42,G ,"""rng (""; ...","nLines = numel(rawLines); |  | patterns = [ ... | ""rng(""; ...","""RandStream""; ... | ""gamultiobj""; ... | ""optimoptions""; ... | ""UseParallel""; ..."
audit_internal_rng_v96m_v96z_rngfix.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_internal_rng_v96m_v96z_rngfix.m,98,G ,"has_rng = any(contains(hits.pattern,""rng""));","hits.pattern = hitPattern; | hits.text = hitText; | hits.context = hitContext; | ","n_rng_hits = sum(contains(hits.pattern,""rng"")); | has_gamultiobj = any(hits.pattern == ""gamultiobj""); | has_optimoptions = any(hits.pattern == ""optimoptions""); | has_Tsolutions = any(hits.pattern == ""Tsolutions"");"
audit_internal_rng_v96m_v96z_rngfix.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_internal_rng_v96m_v96z_rngfix.m,119,G ,"checks{end+1,1} = check_row(""RNG_A03"",""rng audit performed"",true,sprintf(""rng_hits=%d"",n_rng_hits));","% Checks | checks = {}; | checks{end+1,1} = check_row(""RNG_A01"",""v96m file exists"",isfile(v96mPath),string(v96mPath)); | checks{end+1,1} = check_row(""RNG_A02"",""v96m read successfully"",strlength(txt)>0,sprintf(""nLines=%d"",nLines));","checks{end+1,1} = check_row(""RNG_A04"",""gamultiobj located"",has_gamultiobj,sprintf(""has_gamultiobj=%d"",has_gamultiobj)); | checks{end+1,1} = check_row(""RNG_A05"",""optimoptions located"",has_optimoptions,sprintf(""has_optimoptions=%d"",has_optimoptions)); | checks{end+1,1} = check_row(""RNG_A06"",""Tsolutions located"",has_Tsolutions,sprintf(""has_Tsolutions=%d"",has_Tsolutions)); | checks{end+1,1} = check_row(""RNG_A07"",""No GA executed"",true,""No gamultiobj call; only text scan."");"
audit_internal_rng_v96m_v96z_rngfix.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_internal_rng_v96m_v96z_rngfix.m,148,G ,"fprintf(fid,'- rng hits: `%d`\n',n_rng_hits);","fprintf(fid,'## Decision\n\n`%s`\n\n',decision); | fprintf(fid,'## Next step\n\n`%s`\n\n',next_step); | fprintf(fid,'## Source audited\n\n`%s`\n\n',v96mPath); | fprintf(fid,'## Summary\n\n');","fprintf(fid,'- gamultiobj found: `%d`\n',has_gamultiobj); | fprintf(fid,'- optimoptions found: `%d`\n',has_optimoptions); | fprintf(fid,'- Tsolutions found: `%d`\n\n',has_Tsolutions); | "
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,133,G ,"objectiveRows{end+1,1} = obj_row(""f1"",""MR"",""Final moisture ratio / drying target objective."",""Minimize"",""Primary quality/drying endpoint metric."");","% ------------------------------------------------------------------ | % Definición de objetivos y métricas rastreables | % ------------------------------------------------------------------ | objectiveRows = {};","objectiveRows{end+1,1} = obj_row(""f2"",""cost_specific_USD_per_kgwater"",""Specific drying cost per kg water removed."",""Minimize"",""Economic objective.""); | objectiveRows{end+1,1} = obj_row(""f3"",""CO2_specific_kgCO2_per_kgwater"",""Specific CO2 emissions per kg water removed."",""Minimize"",""Environmental objective; factors provisional.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Q_aux_tot"",""Auxiliary energy requirement."",""Interpret"",""Energy-basis variable for hybrid/gasLP comparison.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Irradiacion"",""Solar irradiation contribution recorded by model."",""Interpret"",""Used to distinguish hybrid/solar contribution."");"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,134,G ,"objectiveRows{end+1,1} = obj_row(""f2"",""cost_specific_USD_per_kgwater"",""Specific drying cost per kg water removed."",""Minimize"",""Economic objective."");","% Definición de objetivos y métricas rastreables | % ------------------------------------------------------------------ | objectiveRows = {}; | objectiveRows{end+1,1} = obj_row(""f1"",""MR"",""Final moisture ratio / drying target objective."",""Minimize"",""Primary quality/drying endpoint metric."");","objectiveRows{end+1,1} = obj_row(""f3"",""CO2_specific_kgCO2_per_kgwater"",""Specific CO2 emissions per kg water removed."",""Minimize"",""Environmental objective; factors provisional.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Q_aux_tot"",""Auxiliary energy requirement."",""Interpret"",""Energy-basis variable for hybrid/gasLP comparison.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Irradiacion"",""Solar irradiation contribution recorded by model."",""Interpret"",""Used to distinguish hybrid/solar contribution.""); | objectiveRows{end+1,1} = obj_row(""detail"",""dry_time"",""Drying time reported by model."",""Interpret"",""Operational performance variable."");"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,135,G ,"objectiveRows{end+1,1} = obj_row(""f3"",""CO2_specific_kgCO2_per_kgwater"",""Specific CO2 emissions per kg water removed."",""Minimize"",""Environmental objective; factors provisional."");","% ------------------------------------------------------------------ | objectiveRows = {}; | objectiveRows{end+1,1} = obj_row(""f1"",""MR"",""Final moisture ratio / drying target objective."",""Minimize"",""Primary quality/drying endpoint metric.""); | objectiveRows{end+1,1} = obj_row(""f2"",""cost_specific_USD_per_kgwater"",""Specific drying cost per kg water removed."",""Minimize"",""Economic objective."");","objectiveRows{end+1,1} = obj_row(""detail"",""Q_aux_tot"",""Auxiliary energy requirement."",""Interpret"",""Energy-basis variable for hybrid/gasLP comparison.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Irradiacion"",""Solar irradiation contribution recorded by model."",""Interpret"",""Used to distinguish hybrid/solar contribution.""); | objectiveRows{end+1,1} = obj_row(""detail"",""dry_time"",""Drying time reported by model."",""Interpret"",""Operational performance variable.""); | objectiveRows{end+1,1} = obj_row(""detail"",""M"",""Water removed / mass basis used for specific indicators."",""Interpret"",""Denominator for specific cost and emissions."");"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,137,Irradiacion,"objectiveRows{end+1,1} = obj_row(""detail"",""Irradiacion"",""Solar irradiation contribution recorded by model."",""Interpret"",""Used to distinguish hybrid/solar contribution."");","objectiveRows{end+1,1} = obj_row(""f1"",""MR"",""Final moisture ratio / drying target objective."",""Minimize"",""Primary quality/drying endpoint metric.""); | objectiveRows{end+1,1} = obj_row(""f2"",""cost_specific_USD_per_kgwater"",""Specific drying cost per kg water removed."",""Minimize"",""Economic objective.""); | objectiveRows{end+1,1} = obj_row(""f3"",""CO2_specific_kgCO2_per_kgwater"",""Specific CO2 emissions per kg water removed."",""Minimize"",""Environmental objective; factors provisional.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Q_aux_tot"",""Auxiliary energy requirement."",""Interpret"",""Energy-basis variable for hybrid/gasLP comparison."");","objectiveRows{end+1,1} = obj_row(""detail"",""dry_time"",""Drying time reported by model."",""Interpret"",""Operational performance variable.""); | objectiveRows{end+1,1} = obj_row(""detail"",""M"",""Water removed / mass basis used for specific indicators."",""Interpret"",""Denominator for specific cost and emissions.""); | objectiveRows{end+1,1} = obj_row(""detail"",""CO2_total_kg"",""Total CO2 emissions."",""Interpret"",""Environmental total before specific normalization.""); | objectiveRows{end+1,1} = obj_row(""status"",""solar_INVALID_COST"",""Solar pure is penalized in this formal comparison."",""Exclude from formal GA comparison"",""Avoids non-equivalent continuous-time comparison."");"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,137,irradiacion,"objectiveRows{end+1,1} = obj_row(""detail"",""Irradiacion"",""Solar irradiation contribution recorded by model."",""Interpret"",""Used to distinguish hybrid/solar contribution."");","objectiveRows{end+1,1} = obj_row(""f1"",""MR"",""Final moisture ratio / drying target objective."",""Minimize"",""Primary quality/drying endpoint metric.""); | objectiveRows{end+1,1} = obj_row(""f2"",""cost_specific_USD_per_kgwater"",""Specific drying cost per kg water removed."",""Minimize"",""Economic objective.""); | objectiveRows{end+1,1} = obj_row(""f3"",""CO2_specific_kgCO2_per_kgwater"",""Specific CO2 emissions per kg water removed."",""Minimize"",""Environmental objective; factors provisional.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Q_aux_tot"",""Auxiliary energy requirement."",""Interpret"",""Energy-basis variable for hybrid/gasLP comparison."");","objectiveRows{end+1,1} = obj_row(""detail"",""dry_time"",""Drying time reported by model."",""Interpret"",""Operational performance variable.""); | objectiveRows{end+1,1} = obj_row(""detail"",""M"",""Water removed / mass basis used for specific indicators."",""Interpret"",""Denominator for specific cost and emissions.""); | objectiveRows{end+1,1} = obj_row(""detail"",""CO2_total_kg"",""Total CO2 emissions."",""Interpret"",""Environmental total before specific normalization.""); | objectiveRows{end+1,1} = obj_row(""status"",""solar_INVALID_COST"",""Solar pure is penalized in this formal comparison."",""Exclude from formal GA comparison"",""Avoids non-equivalent continuous-time comparison."");"
